production_id,well_id,date,barrels_extracted,cost
13186,19,2023-01-28,307.6,4454.7
13187,19,2023-01-29,312.1,4430.74
13188,19,2023-01-30,288.9,2690.09
13189,19,2023-01-31,320.3,3857.69
13190,19,2023-02-01,285.3,3974.63
13191,19,2023-02-02,276.0,2829.55
13192,19,2023-02-03,292.4,3057.97
13193,19,2023-02-04,307.6,3945.1
13194,19,2023-02-05,312.1,2544.27
13195,19,2023-02-06,292.5,3628.04
13196,19,2023-02-07,294.4,2482.44
13197,19,2023-02-08,339.8,2838.8
13198,19,2023-02-09,317.0,3180.27
13199,19,2023-02-10,284.3,3951.27
13200,19,2023-02-11,260.0,2543.74
13201,19,2023-02-12,271.2,3461.38
13202,19,2023-02-13,286.6,2780.78
13203,19,2023-02-14,263.2,2819.93
13204,19,2023-02-15,307.0,4297.55
13205,19,2023-02-16,276.9,3393.41
13206,19,2023-02-17,304.2,3772.66
13207,19,2023-02-18,291.3,2861.98
13208,19,2023-02-19,272.2,3068.21
13209,19,2023-02-20,279.9,2481.05
13210,19,2023-02-21,303.6,3000.92
13211,19,2023-02-22,291.7,2858.74
13212,19,2023-02-23,286.6,3573.11
13213,19,2023-02-24,305.3,2910.4
13214,19,2023-02-25,291.8,3535.34
13215,19,2023-02-26,313.6,3402.72
13216,19,2023-02-27,305.6,3914.68
13217,19,2023-02-28,279.1,3982.32
13218,19,2023-03-01,250.9,3674.88
13219,19,2023-03-02,273.4,3757.02
13220,19,2023-03-03,326.5,2671.24
13221,19,2023-03-04,299.7,3008.61
13222,19,2023-03-05,275.7,4041.04
13223,19,2023-03-06,247.8,3158.82
13224,19,2023-03-07,252.1,3370.71
13225,19,2023-03-08,257.8,3457.43
13226,19,2023-03-09,289.7,2967.0
13227,19,2023-03-10,303.2,2617.29
13228,19,2023-03-11,266.6,3946.13
13229,19,2023-03-12,295.4,2664.45
13230,19,2023-03-13,291.6,2415.97
13231,19,2023-03-14,291.7,2502.72
13232,19,2023-03-15,280.5,3250.13
13233,19,2023-03-16,264.6,3293.86
13234,19,2023-03-17,263.2,2405.92
13235,19,2023-03-18,303.1,4365.34
13236,19,2023-03-19,326.8,3449.13
13237,19,2023-03-20,293.5,4348.55
13238,19,2023-03-21,299.5,2452.46
13239,19,2023-03-22,311.4,2607.21
13240,19,2023-03-23,306.1,3688.99
13241,19,2023-03-24,298.8,2524.27
13242,19,2023-03-25,324.4,4170.24
13243,19,2023-03-26,311.6,4623.02
13244,19,2023-03-27,259.7,2291.98
13245,19,2023-03-28,283.8,3931.83
13246,19,2023-03-29,269.2,3033.96
13247,19,2023-03-30,307.3,3018.94
13248,19,2023-03-31,248.3,2683.5
13249,19,2023-04-01,317.1,4588.24
13250,19,2023-04-02,278.5,3708.52
13251,19,2023-04-03,297.0,2636.04
13252,19,2023-04-04,224.1,2964.44
13253,19,2023-04-05,312.0,2934.26
13254,19,2023-04-06,296.9,3953.73
13255,19,2023-04-07,265.5,3364.68
13256,19,2023-04-08,313.0,4529.32
13257,19,2023-04-09,297.2,2477.88
13258,19,2023-04-10,301.9,4258.74
13259,19,2023-04-11,261.6,2435.75
13260,19,2023-04-12,317.3,2796.3
13261,19,2023-04-13,282.1,2591.22
13262,19,2023-04-14,233.9,1942.96
13263,19,2023-04-15,305.4,2619.44
13264,19,2023-04-16,268.4,3190.22
13265,19,2023-04-17,283.8,3051.29
13266,19,2023-04-18,282.5,2459.14
13267,19,2023-04-19,280.5,2891.6
13268,19,2023-04-20,267.3,3541.0
13269,19,2023-04-21,305.0,3100.71
13270,19,2023-04-22,307.5,4231.21
13271,19,2023-04-23,287.1,2387.03
13272,19,2023-04-24,287.8,4194.62
13273,19,2023-04-25,304.1,3013.31
13274,19,2023-04-26,286.0,4104.94
13275,19,2023-04-27,318.0,4659.77
13276,19,2023-04-28,291.4,2993.19
13277,19,2023-04-29,330.1,3334.91
13278,19,2023-04-30,277.4,3682.76
13279,19,2023-05-01,292.6,2591.6
13280,19,2023-05-02,272.9,2743.4
13281,19,2023-05-03,308.0,2881.06
13282,19,2023-05-04,279.8,3822.44
13283,19,2023-05-05,291.4,2808.09
13284,19,2023-05-06,325.8,3123.69
13285,19,2023-05-07,285.7,3348.12
13286,19,2023-05-08,291.0,4269.49
13287,19,2023-05-09,297.2,4378.59
13288,19,2023-05-10,264.3,3706.03
13289,19,2023-05-11,298.5,3033.63
13290,19,2023-05-12,299.1,4257.51
13291,19,2023-05-13,291.2,3052.37
13292,19,2023-05-14,308.0,3356.57
13293,19,2023-05-15,265.2,3270.15
13294,19,2023-05-16,276.3,3298.08
13295,19,2023-05-17,269.9,3664.63
13296,19,2023-05-18,289.3,2668.47
13297,19,2023-05-19,297.8,3213.66
13298,19,2023-05-20,270.6,2278.11
13299,19,2023-05-21,320.1,3939.83
13300,19,2023-05-22,275.8,2906.82
13301,19,2023-05-23,302.9,4304.46
13302,19,2023-05-24,263.8,3303.67
13303,19,2023-05-25,293.3,3820.79
13304,19,2023-05-26,323.1,4612.48
13305,19,2023-05-27,295.9,3259.95
13306,19,2023-05-28,294.3,4216.56
13307,19,2023-05-29,313.4,2593.36
13308,19,2023-05-30,298.4,3760.78
13309,19,2023-05-31,284.0,3587.31
13310,19,2023-06-01,298.5,4111.51
13311,19,2023-06-02,274.2,3286.2
13312,19,2023-06-03,253.3,2947.32
13313,19,2023-06-04,284.4,2764.97
13314,19,2023-06-05,280.0,3694.7
13315,19,2023-06-06,326.1,2768.1
13316,19,2023-06-07,300.6,3425.3
13317,19,2023-06-08,311.6,4036.45
13318,19,2023-06-09,280.4,3948.99
13319,19,2023-06-10,321.2,3709.6
13320,19,2023-06-11,294.5,3469.87
13321,19,2023-06-12,294.2,2916.11
13322,19,2023-06-13,281.6,2291.54
13323,19,2023-06-14,311.3,4582.21
13324,19,2023-06-15,282.1,4119.14
13325,19,2023-06-16,272.5,3399.03
13326,19,2023-06-17,279.6,3192.54
13327,19,2023-06-18,297.5,3552.38
13328,19,2023-06-19,275.1,3862.43
13329,19,2023-06-20,321.1,3558.95
13330,19,2023-06-21,335.5,3771.36
13331,19,2023-06-22,337.4,3721.88
13332,19,2023-06-23,274.4,2738.94
13333,19,2023-06-24,267.8,2786.68
13334,19,2023-06-25,272.3,3840.33
13335,19,2023-06-26,252.4,2698.88
13336,19,2023-06-27,291.2,2545.55
13337,19,2023-06-28,285.9,4249.58
13338,19,2023-06-29,310.3,3237.35
13339,19,2023-06-30,278.5,2376.57
13340,19,2023-07-01,306.8,2522.48
13341,19,2023-07-02,252.8,2807.73
13342,19,2023-07-03,311.5,4276.77
13343,19,2023-07-04,271.1,3772.53
13344,19,2023-07-05,265.0,3033.56
13345,19,2023-07-06,280.3,3023.67
13346,19,2023-07-07,316.4,2901.39
13347,19,2023-07-08,289.2,3971.0
13348,19,2023-07-09,295.3,3220.26
13349,19,2023-07-10,319.9,2956.29
13350,19,2023-07-11,286.1,2729.71
13351,19,2023-07-12,314.5,3336.27
13352,19,2023-07-13,274.5,2884.21
13353,19,2023-07-14,305.8,4163.0
13354,19,2023-07-15,258.0,2189.6
13355,19,2023-07-16,280.7,3279.76
13356,19,2023-07-17,292.5,2865.83
13357,19,2023-07-18,282.4,4092.0
13358,19,2023-07-19,245.2,3180.87
13359,19,2023-07-20,294.3,2369.39
13360,19,2023-07-21,301.8,2975.88
13361,19,2023-07-22,296.0,4402.43
13362,19,2023-07-23,307.1,2792.2
13363,19,2023-07-24,267.7,2753.26
13364,19,2023-07-25,257.0,2509.79
13365,19,2023-07-26,337.4,3434.7
13366,19,2023-07-27,271.0,2318.9
13367,19,2023-07-28,281.4,3347.95
13368,19,2023-07-29,332.5,3720.1
13369,19,2023-07-30,293.2,4240.58
13370,19,2023-07-31,312.4,3615.66
13371,19,2023-08-01,267.5,3118.25
13372,19,2023-08-02,257.9,3019.65
13373,19,2023-08-03,264.9,3341.34
13374,19,2023-08-04,306.6,4123.18
13375,19,2023-08-05,284.8,4255.12
13376,19,2023-08-06,337.3,3653.95
13377,19,2023-08-07,305.8,2829.64
13378,19,2023-08-08,267.8,2174.0
13379,19,2023-08-09,280.5,2453.35
13380,19,2023-08-10,264.4,2481.2
13381,19,2023-08-11,307.3,4217.26
13382,19,2023-08-12,307.0,4263.09
13383,19,2023-08-13,314.1,3668.68
13384,19,2023-08-14,284.2,3209.67
13385,19,2023-08-15,268.1,3625.9
13386,19,2023-08-16,305.8,3365.91
13387,19,2023-08-17,266.8,3673.25
13388,19,2023-08-18,272.7,2580.98
13389,19,2023-08-19,294.6,4207.51
13390,19,2023-08-20,302.7,3595.18
13391,19,2023-08-21,311.7,4306.85
13392,19,2023-08-22,325.0,4501.04
13393,19,2023-08-23,330.9,4782.25
13394,19,2023-08-24,317.5,4606.09
13395,19,2023-08-25,301.5,3628.75
13396,19,2023-08-26,256.5,2571.27
13397,19,2023-08-27,304.6,4431.68
13398,19,2023-08-28,272.2,2278.38
13399,19,2023-08-29,297.5,4055.57
13400,19,2023-08-30,267.7,3624.25
13401,19,2023-08-31,303.1,2885.74
13402,19,2023-09-01,297.0,2599.34
13403,19,2023-09-02,316.4,3820.09
13404,19,2023-09-03,298.9,4405.47
13405,19,2023-09-04,304.4,2563.61
13406,19,2023-09-05,311.6,2727.93
13407,19,2023-09-06,274.3,2249.52
13408,19,2023-09-07,303.0,4355.17
13409,19,2023-09-08,283.7,3818.78
13410,19,2023-09-09,296.4,2470.43
13411,19,2023-09-10,308.6,4117.48
13412,19,2023-09-11,254.8,2056.92
13413,19,2023-09-12,263.4,3949.18
13414,19,2023-09-13,273.4,3471.21
13415,19,2023-09-14,271.7,3312.24
13416,19,2023-09-15,285.0,3560.71
13417,19,2023-09-16,275.2,4091.99
13418,19,2023-09-17,309.3,3425.4
13419,19,2023-09-18,265.7,3092.33
13420,19,2023-09-19,257.7,3751.57
13421,19,2023-09-20,301.1,2751.51
13422,19,2023-09-21,326.2,2950.86
13423,19,2023-09-22,330.3,4379.07
13424,19,2023-09-23,289.1,2769.98
13425,19,2023-09-24,283.1,4084.2
13426,19,2023-09-25,269.3,3182.61
13427,19,2023-09-26,261.4,2332.68
13428,19,2023-09-27,260.8,2950.42
13429,19,2023-09-28,258.6,3304.91
13430,19,2023-09-29,288.7,3839.32
13431,19,2023-09-30,286.0,3410.5
13432,19,2023-10-01,318.7,4141.22
13433,19,2023-10-02,279.9,3308.09
13434,19,2023-10-03,325.3,4361.25
13435,19,2023-10-04,317.2,3520.14
13436,19,2023-10-05,270.1,2873.77
13437,19,2023-10-06,293.3,3931.32
13438,19,2023-10-07,286.7,2333.93
13439,19,2023-10-08,311.0,3830.51
13440,19,2023-10-09,253.4,2516.87
13441,19,2023-10-10,254.6,2126.83
13442,19,2023-10-11,282.0,3276.17
13443,19,2023-10-12,301.9,4415.62
13444,19,2023-10-13,239.8,2159.11
13445,19,2023-10-14,331.4,3998.06
13446,19,2023-10-15,280.5,3215.67
13447,19,2023-10-16,256.3,2725.02
13448,19,2023-10-17,263.6,3237.87
13449,19,2023-10-18,299.8,3606.19
13450,19,2023-10-19,273.9,2707.45
13451,19,2023-10-20,301.2,2453.16
13452,19,2023-10-21,288.2,2707.86
13453,19,2023-10-22,336.8,3194.61
13454,19,2023-10-23,270.0,3919.69
13455,19,2023-10-24,308.5,3178.77
13456,19,2023-10-25,295.8,4082.27
13457,19,2023-10-26,255.5,3674.1
13458,19,2023-10-27,272.0,2351.4
13459,19,2023-10-28,286.5,4282.71
13460,19,2023-10-29,304.0,3580.19
13461,19,2023-10-30,328.5,4428.72
13462,19,2023-10-31,287.4,2616.89
13463,19,2023-11-01,247.6,2160.12
13464,19,2023-11-02,247.5,2747.51
13465,19,2023-11-03,273.6,3016.98
13466,19,2023-11-04,309.8,4563.01
13467,19,2023-11-05,289.8,3826.42
13468,19,2023-11-06,277.8,3702.48
13469,19,2023-11-07,311.1,2617.37
13470,19,2023-11-08,310.0,3639.13
13471,19,2023-11-09,283.8,2294.54
13472,19,2023-11-10,290.5,3980.18
13473,19,2023-11-11,271.9,3964.57
13474,19,2023-11-12,326.0,4357.84
13475,19,2023-11-13,326.1,4136.77
13476,19,2023-11-14,284.8,3896.59
13477,19,2023-11-15,276.0,2659.19
13478,19,2023-11-16,297.3,2931.52
13479,19,2023-11-17,298.8,3426.64
13480,19,2023-11-18,299.1,3608.61
13481,19,2023-11-19,275.1,2297.59
13482,19,2023-11-20,309.2,3518.62
13483,19,2023-11-21,273.7,3410.39
13484,19,2023-11-22,283.3,3920.97
13485,19,2023-11-23,267.9,2374.34
13486,19,2023-11-24,330.6,4752.69
13487,19,2023-11-25,266.1,3648.7
13488,19,2023-11-26,270.1,4015.67
13489,19,2023-11-27,314.8,3222.79
13490,19,2023-11-28,322.6,2626.92
13491,19,2023-11-29,295.7,2678.59
13492,19,2023-11-30,257.0,3645.8
13493,19,2023-12-01,289.6,3354.74
13494,19,2023-12-02,255.1,3119.84
13495,19,2023-12-03,306.1,3401.15
13496,19,2023-12-04,278.6,3593.61
13497,19,2023-12-05,267.0,3300.21
13498,19,2023-12-06,294.4,3489.98
13499,19,2023-12-07,325.2,3098.2
13500,19,2023-12-08,315.3,3022.68
13501,19,2023-12-09,266.5,2271.3
13502,19,2023-12-10,283.6,2444.18
13503,19,2023-12-11,242.1,2434.59
13504,19,2023-12-12,319.2,3259.43
13505,19,2023-12-13,277.5,2614.77
13506,19,2023-12-14,255.5,3292.29
13507,19,2023-12-15,298.8,4299.07
13508,19,2023-12-16,308.8,2771.09
13509,19,2023-12-17,274.1,2662.32
13510,19,2023-12-18,270.1,2748.58
13511,19,2023-12-19,277.1,2958.01
13512,19,2023-12-20,288.5,2805.82
13513,19,2023-12-21,290.6,3378.17
13514,19,2023-12-22,287.7,3159.06
13515,19,2023-12-23,316.0,2687.29
13516,19,2023-12-24,273.4,4023.88
13517,19,2023-12-25,246.0,3645.86
13518,19,2023-12-26,268.8,3911.96
13519,19,2023-12-27,268.1,2873.78
13520,19,2023-12-28,315.0,2870.03
13521,19,2023-12-29,326.2,3233.31
13522,19,2023-12-30,290.5,4233.3
13523,19,2023-12-31,309.7,4544.12
13524,19,2024-01-01,296.2,3960.3
13525,19,2024-01-02,330.3,3665.31
13526,19,2024-01-03,332.8,4955.71
13527,19,2024-01-04,290.5,2741.38
13528,19,2024-01-05,273.3,3195.21
13529,19,2024-01-06,269.9,2901.86
13530,19,2024-01-07,305.1,4471.04
13531,19,2024-01-08,296.4,2831.92
13532,19,2024-01-09,322.0,3534.25
13533,19,2024-01-10,301.3,2926.03
13534,19,2024-01-11,299.1,3779.12
13535,19,2024-01-12,251.2,2148.31
13536,19,2024-01-13,292.7,3836.83
13537,19,2024-01-14,320.5,4053.15
13538,19,2024-01-15,286.2,3751.53
13539,19,2024-01-16,260.8,3182.94
13540,19,2024-01-17,265.5,2496.03
13541,19,2024-01-18,288.7,2768.01
13542,19,2024-01-19,318.1,3936.79
13543,19,2024-01-20,275.5,3301.6
13544,19,2024-01-21,236.7,2733.71
13545,19,2024-01-22,289.4,4307.56
13546,19,2024-01-23,291.0,3298.45
13547,19,2024-01-24,282.6,2737.14
13548,19,2024-01-25,300.8,2882.39
13549,19,2024-01-26,255.8,3251.35
13550,19,2024-01-27,285.4,3019.25
13551,19,2024-01-28,276.0,3256.57
13552,19,2024-01-29,239.8,2156.9
13553,19,2024-01-30,301.5,2998.33
13554,19,2024-01-31,294.4,2727.18
13555,19,2024-02-01,269.9,2237.06
13556,19,2024-02-02,299.4,3692.85
13557,19,2024-02-03,270.5,4023.1
13558,19,2024-02-04,273.7,2748.99
13559,19,2024-02-05,286.2,2447.05
13560,19,2024-02-06,317.5,4170.65
13561,19,2024-02-07,276.2,3667.27
13562,19,2024-02-08,326.0,4236.77
13563,19,2024-02-09,303.5,3154.72
13564,19,2024-02-10,284.7,3531.2
13565,19,2024-02-11,322.4,4620.24
13566,19,2024-02-12,303.3,2737.57
13567,19,2024-02-13,297.3,3886.94
13568,19,2024-02-14,268.0,3425.5
13569,19,2024-02-15,269.2,3409.66
13570,19,2024-02-16,269.9,2511.34
13571,19,2024-02-17,283.5,3034.74
13572,19,2024-02-18,335.7,3390.72
13573,19,2024-02-19,286.0,3411.66
13574,19,2024-02-20,301.3,4413.08
13575,19,2024-02-21,294.0,2570.63
13576,19,2024-02-22,288.4,4017.03
13577,19,2024-02-23,310.3,4341.22
13578,19,2024-02-24,272.5,2698.23
13579,19,2024-02-25,322.6,2804.33
13580,19,2024-02-26,270.7,3596.76
13581,19,2024-02-27,298.6,2633.75
13582,19,2024-02-28,246.9,2441.33
13583,19,2024-02-29,277.5,2219.87
13584,19,2024-03-01,225.8,3210.8
13585,19,2024-03-02,333.1,3150.37
13586,19,2024-03-03,226.8,2778.62
13587,19,2024-03-04,256.2,2476.3
13588,19,2024-03-05,288.7,2444.52
13589,19,2024-03-06,301.7,3080.99
13590,19,2024-03-07,260.1,2704.66
13591,19,2024-03-08,290.4,3018.81
13592,19,2024-03-09,260.7,3319.94
13593,19,2024-03-10,298.1,2960.51
13594,19,2024-03-11,321.6,3718.13
13595,19,2024-03-12,294.7,3938.44
13596,19,2024-03-13,279.5,3200.18
13597,19,2024-03-14,286.5,2950.39
13598,19,2024-03-15,297.3,2577.04
13599,19,2024-03-16,311.6,4383.53
13600,19,2024-03-17,288.4,3527.53
13601,19,2024-03-18,323.5,4313.9
13602,19,2024-03-19,258.0,2806.9
13603,19,2024-03-20,332.0,4693.11
13604,19,2024-03-21,278.9,3776.01
13605,19,2024-03-22,290.6,3115.61
13606,19,2024-03-23,290.9,3516.76
13607,19,2024-03-24,269.6,3535.36
13608,19,2024-03-25,300.0,2612.68
13609,19,2024-03-26,310.6,4173.35
13610,19,2024-03-27,322.6,3826.55
13611,19,2024-03-28,288.3,3079.61
13612,19,2024-03-29,277.8,2845.24
13613,19,2024-03-30,285.0,3698.29
13614,19,2024-03-31,285.5,3335.9
13615,19,2024-04-01,302.5,3812.09
13616,19,2024-04-02,303.8,4551.92
13617,19,2024-04-03,327.8,4453.44
13618,19,2024-04-04,276.4,2939.14
13619,19,2024-04-05,296.2,2436.77
13620,19,2024-04-06,283.7,2935.85
13621,19,2024-04-07,282.4,4036.37
13622,19,2024-04-08,284.7,2847.8
13623,19,2024-04-09,302.3,3006.43
13624,19,2024-04-10,271.4,3420.79
13625,19,2024-04-11,296.5,3995.32
13626,19,2024-04-12,297.7,2566.18
13627,19,2024-04-13,279.1,2303.43
13628,19,2024-04-14,272.7,3136.64
13629,19,2024-04-15,311.4,3142.52
13630,19,2024-04-16,235.1,2680.53
13631,19,2024-04-17,259.5,3256.05
13632,19,2024-04-18,271.0,3445.17
13633,19,2024-04-19,286.2,3701.3
13634,19,2024-04-20,286.0,3664.4
13635,19,2024-04-21,271.0,2842.1
13636,19,2024-04-22,300.3,2707.68
13637,19,2024-04-23,298.4,2934.33
13638,19,2024-04-24,269.0,2996.99
13639,19,2024-04-25,295.0,3863.92
13640,19,2024-04-26,263.6,2776.43
13641,19,2024-04-27,268.2,3444.5
13642,19,2024-04-28,302.0,3959.65
13643,19,2024-04-29,278.5,2467.16
13644,19,2024-04-30,274.3,2519.79
13645,19,2024-05-01,262.8,3764.87
13646,19,2024-05-02,242.8,2275.14
13647,19,2024-05-03,302.4,3346.0
13648,19,2024-05-04,300.1,3473.65
13649,19,2024-05-05,280.0,2322.48
13650,19,2024-05-06,299.0,3988.27
13651,19,2024-05-07,314.4,2681.64
13652,19,2024-05-08,291.2,3595.55
13653,19,2024-05-09,293.0,2569.63
13654,19,2024-05-10,278.5,3871.98
13655,19,2024-05-11,266.9,3306.06
13656,19,2024-05-12,256.8,2291.52
13657,19,2024-05-13,251.4,3516.32
13658,19,2024-05-14,277.1,2304.04
13659,19,2024-05-15,314.8,4529.9
13660,19,2024-05-16,250.2,3522.5
13661,19,2024-05-17,294.5,4216.74
13662,19,2024-05-18,296.8,3021.83
13663,19,2024-05-19,279.5,3476.58
13664,19,2024-05-20,302.6,3319.35
13665,19,2024-05-21,317.7,3332.98
13666,19,2024-05-22,231.4,3135.51
13667,19,2024-05-23,317.5,3053.79
13668,19,2024-05-24,307.5,4547.73
13669,19,2024-05-25,258.2,3422.43
13670,19,2024-05-26,297.3,2739.97
13671,19,2024-05-27,284.8,3382.41
13672,19,2024-05-28,266.6,2485.28
13673,19,2024-05-29,294.6,2944.88
13674,19,2024-05-30,280.0,2544.8
13675,19,2024-05-31,257.9,3056.29
13676,19,2024-06-01,301.0,3221.61
13677,19,2024-06-02,281.9,3407.39
13678,19,2024-06-03,295.9,4323.93
13679,19,2024-06-04,274.4,3338.07
13680,19,2024-06-05,309.6,3289.56
13681,19,2024-06-06,257.1,3088.08
13682,19,2024-06-07,275.9,3262.86
13683,19,2024-06-08,287.8,4262.81
13684,19,2024-06-09,251.6,3271.53
13685,19,2024-06-10,303.6,3651.03
13686,19,2024-06-11,282.5,2527.43
13687,19,2024-06-12,252.6,3378.37
13688,19,2024-06-13,288.0,4253.93
13689,19,2024-06-14,261.8,2866.35
13690,19,2024-06-15,237.1,2370.24
13691,19,2024-06-16,295.2,2493.65
13692,19,2024-06-17,312.8,4339.55
13693,19,2024-06-18,316.9,2707.81
13694,19,2024-06-19,247.7,2579.61
13695,19,2024-06-20,280.8,4024.19
13696,19,2024-06-21,316.4,3805.43
13697,19,2024-06-22,335.3,4641.4
13698,19,2024-06-23,246.4,2353.44
13699,19,2024-06-24,289.5,3785.82
13700,19,2024-06-25,307.8,2634.83
13701,19,2024-06-26,265.4,3618.8
13702,19,2024-06-27,308.2,3563.61
13703,19,2024-06-28,316.3,3884.62
13704,19,2024-06-29,253.0,3241.1
13705,19,2024-06-30,279.4,4113.99
13706,19,2024-07-01,302.8,2875.37
13707,19,2024-07-02,271.1,3889.95
13708,19,2024-07-03,315.0,3723.12
13709,19,2024-07-04,268.2,3331.05
13710,19,2024-07-05,289.6,4098.95
13711,19,2024-07-06,296.2,2421.97
13712,19,2024-07-07,265.1,3839.13
13713,19,2024-07-08,290.1,2381.24
13714,19,2024-07-09,265.2,3016.74
13715,19,2024-07-10,278.1,2260.11
13716,19,2024-07-11,241.7,2020.6
13717,19,2024-07-12,283.5,3379.06
13718,19,2024-07-13,280.3,2699.79
13719,19,2024-07-14,302.2,3004.53
13720,19,2024-07-15,290.2,4011.65
13721,19,2024-07-16,277.8,2951.44
13722,19,2024-07-17,284.5,3287.02
13723,19,2024-07-18,261.1,3884.35
13724,19,2024-07-19,306.3,3917.8
13725,19,2024-07-20,264.3,2449.76
13726,19,2024-07-21,276.9,3159.79
13727,19,2024-07-22,319.8,4184.09
13728,19,2024-07-23,281.9,2652.22
13729,19,2024-07-24,275.6,2973.9
13730,19,2024-07-25,284.0,3790.54
13731,19,2024-07-26,309.4,4589.93
13732,19,2024-07-27,274.5,3362.66
13733,19,2024-07-28,274.4,2213.53
13734,19,2024-07-29,258.6,3159.69
13735,19,2024-07-30,293.1,3958.13
13736,19,2024-07-31,308.8,4199.98
13737,19,2024-08-01,271.7,3830.35
13738,19,2024-08-02,298.6,3756.12
13739,19,2024-08-03,284.7,3958.32
13740,19,2024-08-04,296.4,2913.91
13741,19,2024-08-05,252.7,2942.0
13742,19,2024-08-06,274.5,3148.71
13743,19,2024-08-07,297.7,2626.69
13744,19,2024-08-08,256.8,2165.37
13745,19,2024-08-09,250.1,2560.68
13746,19,2024-08-10,241.2,2365.13
13747,19,2024-08-11,259.3,2806.7
13748,19,2024-08-12,271.2,3887.37
13749,19,2024-08-13,299.0,2688.46
13750,19,2024-08-14,257.1,2694.03
13751,19,2024-08-15,292.6,3217.09
13752,19,2024-08-16,277.9,3566.1
13753,19,2024-08-17,257.7,3755.98
13754,19,2024-08-18,289.1,3012.52
13755,19,2024-08-19,280.6,2904.36
13756,19,2024-08-20,278.8,2410.98
13757,19,2024-08-21,246.1,3052.14
13758,19,2024-08-22,310.2,2496.15
13759,19,2024-08-23,311.9,2869.53
13760,19,2024-08-24,304.0,2669.99
13761,19,2024-08-25,271.2,2488.89
13762,19,2024-08-26,267.2,3397.78
13763,19,2024-08-27,308.7,2571.51
13764,19,2024-08-28,225.9,3169.04
13765,19,2024-08-29,271.3,2306.53
13766,19,2024-08-30,256.8,2300.49
13767,19,2024-08-31,311.2,3963.89
13768,19,2024-09-01,307.1,3643.35
13769,19,2024-09-02,282.0,3143.53
13770,19,2024-09-03,296.6,2887.02
13771,19,2024-09-04,284.3,2901.56
13772,19,2024-09-05,260.2,3035.81
13773,19,2024-09-06,293.5,4401.62
13774,19,2024-09-07,271.5,2784.5
13775,19,2024-09-08,263.2,3256.25
13776,19,2024-09-09,299.1,3869.1
13777,19,2024-09-10,262.6,3660.3
13778,19,2024-09-11,297.3,3254.87
13779,19,2024-09-12,286.8,4027.69
13780,19,2024-09-13,246.9,3646.59
13781,19,2024-09-14,275.9,2860.59
13782,19,2024-09-15,262.1,2305.64
13783,19,2024-09-16,288.0,3909.26
13784,19,2024-09-17,302.9,3210.54
13785,19,2024-09-18,241.4,2672.49
13786,19,2024-09-19,261.8,3212.4
13787,19,2024-09-20,310.9,4445.74
13788,19,2024-09-21,280.8,3169.71
13789,19,2024-09-22,300.1,3966.72
13790,19,2024-09-23,312.7,2668.34
13791,19,2024-09-24,275.5,2507.33
13792,19,2024-09-25,255.2,3567.96
13793,19,2024-09-26,237.3,2014.09
13794,19,2024-09-27,307.4,3730.89
13795,19,2024-09-28,289.1,3937.32
13796,19,2024-09-29,268.9,3175.52
13797,19,2024-09-30,290.6,2951.17
13798,19,2024-10-01,269.8,2578.56
13799,19,2024-10-02,300.3,3027.5
13800,19,2024-10-03,279.8,4012.78
13801,19,2024-10-04,259.2,2648.15
13802,19,2024-10-05,295.2,2643.66
13803,19,2024-10-06,252.3,3319.29
13804,19,2024-10-07,259.1,3346.11
13805,19,2024-10-08,306.8,4349.97
13806,19,2024-10-09,306.8,3090.73
13807,19,2024-10-10,305.8,2936.0
13808,19,2024-10-11,260.5,3747.02
13809,19,2024-10-12,237.0,3183.36
13810,19,2024-10-13,288.6,2940.15
13811,19,2024-10-14,263.0,2588.86
13812,19,2024-10-15,288.7,3350.98
13813,19,2024-10-16,273.4,2386.88
13814,19,2024-10-17,289.3,2465.25
13815,19,2024-10-18,305.0,2530.05
13816,19,2024-10-19,281.3,2668.44
13817,19,2024-10-20,302.2,4124.91
13818,19,2024-10-21,293.5,3960.37
13819,19,2024-10-22,274.3,4085.83
13820,19,2024-10-23,257.5,3842.7
13821,19,2024-10-24,317.7,4656.88
13822,19,2024-10-25,298.8,3331.59
13823,19,2024-10-26,290.1,4269.99
13824,19,2024-10-27,260.6,3356.78
13825,19,2024-10-28,272.7,2366.04
13826,19,2024-10-29,311.9,2863.53
13827,19,2024-10-30,280.5,2267.73
13828,19,2024-10-31,289.4,4251.25
13829,19,2024-11-01,310.2,3672.83
13830,19,2024-11-02,280.4,2442.69
13831,19,2024-11-03,267.4,2837.13
13832,19,2024-11-04,247.8,3541.6
13833,19,2024-11-05,210.3,2886.71
13834,19,2024-11-06,286.5,2389.77
13835,19,2024-11-07,286.7,4052.15
13836,19,2024-11-08,326.3,3749.59
13837,19,2024-11-09,295.6,2974.29
13838,19,2024-11-10,266.6,3878.36
13839,19,2024-11-11,264.2,3026.23
13840,19,2024-11-12,268.2,2240.69
13841,19,2024-11-13,280.2,2663.97
13842,19,2024-11-14,267.4,2156.78
13843,19,2024-11-15,275.4,2963.56
13844,19,2024-11-16,236.2,2113.38
13845,19,2024-11-17,319.6,4068.09
13846,19,2024-11-18,295.2,3174.77
13847,19,2024-11-19,280.2,3988.12
13848,19,2024-11-20,253.5,2860.13
13849,19,2024-11-21,253.5,3617.06
13850,19,2024-11-22,255.8,2364.45
